ID,NAME,KEY_NAME,DEPARTMENT,BRANCH,SPELL,SPELL_DEP,POP_NAME,POP_SPELL,CATEGORY,RANK,RANK_CATE,RANK_CITY,RANK_SEARCH,X_COORD,Y_COORD,AD_CODE,ADDRESS,ADDR_PROV,PROV_CODE,ADDR_CITY,CITY_CODE,ADDR_COUNTY,COUNTY_CODE,ADDR_TOWN,TOWN_ID,ADDR_VILLAGE,VILLAGE_ID,ADDR_BUILDING,ADDR_REGION,REGION_ID,ADDR_STREETNO,ADDR_ROAD,ROAD_ID,L_R,LINK_ID,POST_CODE,TELEPHONE,PHONE_INFO,TOLLFREE_NUMBER,EMAIL,EMAIL_INFO,FAX,WEBSITE,WEBSITE_INFO,PAYMENT_METHOD,OPERATION_HOUR,TRADE_MARK,IMAGE_ID,ESTABLISH_TIME,LAST_UPDATE,CONTACT,LANGUAGE,SPECIALITY,AFFILIATION,TAGLINE,DESC,CLASS
B00155QOTM,上海置道液压控制技术有限公司(黄二村),上海置道液压控制技术有限公司,,黄二村,ShangHai Zhi Dao YeYa KongZhi JiShu YouXianGongSi (HuangErCun),,,,170200,1262,0.00-0.32,100000000,1280,121.426873,31.029141,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237783,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00155EHPJ,坚华琴行(闵行区医疗急救站吴泾分站西),坚华琴行,,闵行区医疗急救站吴泾分站西,JianHua QinHang (MinHangQu YiLiao JiJiuZhan WuJing FenZhan Xi),,,,061200,1545,0.00-0.35,100000000,3410,121.466523,31.041449,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236054,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DXSJ,上海优加食品有限公司,,,,ShangHai YouJia ShiPin YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.394840,31.026968,310112,银春路1857号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1857,银春路,10400,,234394,,021-64306410,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00155D8OI,上海隆索液压技术有限公司,,,,ShangHai LongSuo YeYa JiShu YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.415845,31.030021,310112,沪闵路2051号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2051,沪闵路,3613,,238038,,021-64900813,,,,,021-64900715,,,,,,,2012-02-20,2012-09-17,,中文,,,,,1
B001554NU2,上海永裕塑胶有限公司,,,,ShangHai YongYu SuJiao YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.428724,31.037828,310112,都会路335弄88,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,335弄88,都会路,1861,,239257,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155E1QV,北松便利店,,,,BeiSong BianLiDian,,,,060200,0,0.00-0.56,100000000,0,121.407455,31.042325,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236253,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00154DWQ2,中国银行,,,,ZhongGuo YinHang,,,,160104,6968,0.22-0.70,100000000,88500000,121.467664,31.043083,310112,吴泾,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235704,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B0015579TW,金榜至尊大浴场,,,,JinBang ZhiZun DaYuChang,,,,071400,0,0.00-0.28,100000000,0,121.409326,31.043783,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238095,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QV7Y,杰杰酒吧,,,,JieJie JiuBa,,,,080304,1600,0.16-0.58,100000000,0,121.460811,31.042074,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236518,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B001557S7B,神龟麻辣烫,,,,ShenGui MaLaTang,,,,050100,0,0.00-0.70,100000000,0,121.429034,31.016426,310112,东川路897-14,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,897-14,东川路,1617,,234678,,,,,,,,,,,,,0l312011100400000973,2012-02-20,2012-09-11,,中文,,,,,1
B00154EQ9A,上海常茂胶合板有限公司(瓶山苑西北),上海常茂胶合板有限公司,,瓶山苑西北,ShangHai ChangMao JiaoHeBan YouXianGongSi (PingShanYuan XiBei),,,,170200,0,0.00-0.32,100000000,0,121.397437,31.040819,310112,中春路1088,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1088,中春路,11296,,238004,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00156D3DL,停车场,,,,TingCheChang,,,,150906,10000,0.10-0.28,100000000,100000000,121.420371,31.016073,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235232,,,,,,,,,,,24H,,,2012-02-20,2012-09-09,,中文,,,,,5
B00155QUFU,上海顺民建筑材料有限公司(剑川路),上海顺民建筑材料有限公司,,剑川路,ShangHai ShunMin JianZhu CaiLiao YouXianGongSi (JianChuan Lu),,,,060603,2100,0.21-0.70,100000000,0,121.474284,31.043608,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238850,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155DC4R,世纪华联中春店,,,,ShiJi HuaLian ZhongChun Dian,,,,060400,700,0.07-0.70,100000000,0,121.403593,31.026007,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234476,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155BEQ3,上海腾闽建筑材料有限公司,,,,ShangHai TengMin JianZhu CaiLiao YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.412909,31.033542,310112,沪闵路1928,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1928,沪闵路,3613,,234435,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155C83L,展鹏五金建材经营部(闵行区野生动物保护管理站东),展鹏五金建材经营部,,闵行区野生动物保护管理站东,ZhanPeng WuJin JianCai JingYingBu (MinHangQu YeSheng DongWu BaoHu GuanLiZhan Dong),,,,060603,2100,0.21-0.70,100000000,0,121.413479,31.044928,310112,放鹤路2468号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,2468,放鹤路,1990,,236299,,021-27011968,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155EDSQ,鹤华粮油商店,,,,HeHua LiangYou ShangDian,,,,060703,0,0.00-0.56,100000000,0,121.463477,31.044490,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237828,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QWSZ,女友化妆品(吴泾店),女友化妆品,,吴泾店,NvYou HuaZhuangPin (WuJing Dian),,,,061400,0,0.07-0.49,100000000,0,121.467166,31.045090,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237985,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B001551Q2C,上海华汇机电有限公司,,,,ShangHai HuaHui JiDian YouXianGongSi,,,,170204,1689,0.00-0.32,100000000,14400,121.430676,31.035176,310112,都会路189,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,189,都会路,1861,,237661,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155QOCE,格力空调(银春路),格力空调,,银春路,GeLi KongTiao (YinChun Lu),,,,060300,6194,0.07-0.70,100000000,9480000,121.394718,31.026940,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234394,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QVG0,君临农家小菜,,,,JunLin NongJia XiaoCai,,,,050100,2771,0.00-0.70,100000000,1470,121.461613,31.042614,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236518,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,3
B00156DXJK,名门足浴美容,,,,MingMen ZuYu MeiRong,,,,071100,0,0.00-0.28,100000000,0,121.468123,31.037671,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239219,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00154HJ0P,上海华银电器有限公司(华宁路),上海华银电器有限公司,,华宁路,ShangHai HuaYin DianQi YouXianGongSi (HuaNing Lu),,,,170200,1542,0.00-0.32,100000000,6280,121.388738,31.027289,310112,华宁路1629,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1629,华宁路,3719,,234444,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00156DZ7E,朴氏韩国料理,,,,PiaoShi HanGuo LiaoLi,,,,050203,0,0.00-0.70,100000000,0,121.431195,31.016525,310112,永平路233-235,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,233-235,永平路,10595,,234695,,021-54712311,,,,,,,,,,,0l312011100400001065,2012-02-20,2012-09-08,,中文,,,,,3
B00150753C,上海市闵行区吴泾镇人民政府,,,,ShangHaiShi MinHangQu WuJingZhen RenMin ZhengFu,,,,130105,5250,0.52-0.75,100000000,0,121.464560,31.039945,310112,宝秀路555,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,555,宝秀路,489,,239919,,021-64503421,,,,,,,,,,,,2012-02-20,2012-09-17,,中文,,,,,5
B00155ECJB,海王星辰健康药房(宝秀路),海王星辰健康药房,,宝秀路,HaiWang XingChen JianKang YaoFang (BaoXiu Lu),,,,090601,2497,0.00-0.35,100000000,512000,121.463994,31.044335,310112,宝秀路860,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,860,宝秀路,489,,237828,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001557NQR,奇美玩具店,,,,QiMei WanJuDian,,,,061200,0,0.00-0.35,100000000,0,121.466382,31.043145,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235376,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B0015571GE,好德便利店(永德店),好德便利店,,永德店,HaoDe BianLiDian (YongDe Dian),,,,060200,4088,0.00-0.56,100000000,692000,121.466119,31.043093,310112,永德路57号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,57,永德路,10538,,235376,,021-64500280,,,,,,,,,,,,2012-02-20,2012-09-17,,中文,,,,,5
B00156E0UH,金榜世家六期(北二门),金榜世家六期,,北二门,JinBang ShiJia LiuQi (BeiErMen),,,,120302,3000,0.30-0.62,100000000,0,121.434112,31.017718,310112,东川路811弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,811,东川路,1617,,239887,,,,,,,,,,,,,0l422012062800000067,2012-02-20,2012-09-08,,中文,,,,,5
B00154XNNZ,上海新苗实业有限公司,,,,ShangHai XinMiao ShiYe YouXianGongSi,,,,170200,0,0.00-0.32,100000000,0,121.406308,31.035177,310112,新春路358,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,358,新春路,9407,,238652,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155QUCF,水云轩艺术玻璃,,,,ShuiYunXuan YiShu BoLi,,,,060603,2284,0.21-0.70,100000000,1,121.463816,31.040234,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239920,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155DKUX,闵行区颛桥镇环卫所,,,,MinHangQu ZhuanQiaoZhen HuanWeiSuo,,,,130105,5250,0.52-0.75,100000000,0,121.405792,31.040496,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236670,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155CI7N,上海市闵行区常华业余学校,,,,ShangHaiShi MinHangQu ChangHua YeYu XueXiao,,,,141200,4200,0.42-0.70,100000000,0,121.415281,31.031451,310112,沪闵路1785,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1785,沪闵路,3613,,238039,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QIKG,重庆鸡公煲(黄二村),重庆鸡公煲,,黄二村,ChongQing JiGongBao (HuangErCun),,,,050102,5453,0.00-0.70,100000000,1710000,121.431180,31.023332,310112,东川路800号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,800,东川路,1617,,233933,,,,,,,,,,,,,0l302010122700000064,2012-02-20,2012-09-11,,中文,,,,,5
B00155QOTE,上海闵嘉烟酒店,,,,ShangHai MinJia YanJiuDian,,,,060200,0,0.00-0.56,100000000,0,121.417250,31.036625,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238743,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00156DYT0,锦朋宾馆,,,,JinPeng BinGuan,,,,100100,4000,0.40-0.70,100000000,0,121.433805,31.017910,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239237,,021-34292668,,,,,,,,,,,0l312011100400001298,2012-02-20,2012-09-08,,中文,,,,,5
B001556V4H,二元超售,,,,ErYuan ChaoShou,,,,060000,263,0.00-0.70,100000000,1,121.465966,31.043566,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235376,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155F8RA,毅轩餐饮家常菜,,,,YiXuan CanYin JiaChangCai,,,,050100,0,0.00-0.70,100000000,0,121.420032,31.016181,310112,石屏路339,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,339,石屏路,7694,,235232,,021-54732317,,,,,,,,,,,0l422012062400000576,2012-02-20,2012-09-17,,中文,,,,,1
B00155JZJ2,公用电话,,,,GongYongDianHua,,,,200200,591,0.00-0.07,100000000,5820000,121.401601,31.029113,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234482,,,,,,,,,,,24H,,0l522007051700001678,2012-02-20,2012-09-11,,中文,,,,,1
B00156ELYE,上海容顺物流有限公司,,,,ShangHai RongShun WuLiu YouXianGongSi,,,,070500,0,0.00-0.28,100000000,0,121.430245,31.042661,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239244,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00155ALK6,玲枫,,,,LingFeng,,,,071100,1572,0.00-0.28,100000000,37600,121.414999,31.045133,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236857,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155EH8T,嘉琪水站,,,,JiaQiShui Zhan,,,,061200,0,0.00-0.35,100000000,0,121.464606,31.041999,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235357,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOKG,名剪发艺,,,,MingJian FaYi,,,,071100,0,0.00-0.28,100000000,0,121.420518,31.029398,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234626,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QS6O,康龙休闲鞋(剑川路),康龙休闲鞋,,剑川路,KangLong XiuXianXie (JianChuan Lu),,,,061102,2389,0.00-0.35,100000000,289000,121.468752,31.042125,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236057,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QU23,周记小菜(剑川路),周记小菜,,剑川路,ZhouJi XiaoCai (JianChuan Lu),,,,050100,0,0.00-0.70,100000000,0,121.471775,31.043158,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236480,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QJSH,联华超市,,,,LianHua ChaoShi,,,,060400,6011,0.07-0.70,100000000,5560000,121.431962,31.017232,310112,东川路859,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,859,东川路,1617,,238129,,021-34202895,,,,,,,,,,,0l422012062800000094,2012-02-20,2012-09-15,,中文,,,,,5
B001558HXO,鑫泰通讯,,,,XinTai TongXun,,,,060305,700,0.07-0.70,100000000,0,121.468949,31.042562,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236057,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOCR,国大药房(北松公路),国大药房,,北松公路,GuoDa YaoFang (BeiSong GongLu),,,,090601,0,0.00-0.35,100000000,0,121.406662,31.042453,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238093,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155QOM0,兰州正宗牛肉拉面(金阳路),兰州正宗牛肉拉面,,金阳路,LanZhou ZhengZong NiuRou LaMian (JinYang Lu),,,,050100,5409,0.00-0.70,100000000,1520000,121.420428,31.037753,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239571,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00156DY43,飞辉数码图文,,,,FeiHui ShuMa TuWen,,,,070000,0,0.00-0.55,100000000,0,121.457581,31.035633,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239466,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00156F2PR,凤庆小区(4号门),凤庆小区,,4号门,FengQing XiaoQu (4 Hao Men),,,,120302,3000,0.30-0.62,100000000,0,121.399589,31.016194,310112,碧江路501弄,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,501,碧江路,664,,235121,,,,,,,,,,,,,0l422012062100000199,2012-02-20,2012-09-07,,中文,,,,,5
B00155AIXZ,丽凯精密电子工业(上海)有限公司,,,,LiKai JingMi DianZi GongYe (ShangHai) YouXianGongSi,,,,170204,1150,0.00-0.32,100000000,679,121.428538,31.042475,310112,都会路505,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,505,都会路,1861,,239266,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00156DFYT,中春汽配城,,,,ZhongChun QiPeiCheng,,,,010800,633,0.00-0.35,100000000,27,121.398230,31.039217,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238004,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B001558AKG,云南过桥米线(东川路),云南过桥米线,,东川路,YunNan GuoQiaoMiXian (DongChuan Lu),,,,050118,5509,0.00-0.70,100000000,1980000,121.429123,31.016460,310112,东川路897-12,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,897-12,东川路,1617,,234678,,021-54706391,,,,,,,,,,,0l302010122800000196,2012-02-20,2012-09-17,,中文,,,,,1
B001557E1Z,上海坤融机电有限公司,,,,ShangHai KunRong JiDian YouXianGongSi,,,,170204,0,0.00-0.32,100000000,0,121.408596,31.028681,310112,灯辉路1128号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1128,灯辉路,1533,,234472,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QRES,福建沙县小吃(万科花园小城西南),福建沙县小吃,,万科花园小城西南,FuJian ShaXian XiaoChi (WanKe HuaYuan XiaoCheng XiNan),,,,050100,5275,0.00-0.70,100000000,1070000,121.468324,31.038816,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239222,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00155E83A,沙县小吃(闵行区医疗急救站吴泾分站西),沙县小吃,,闵行区医疗急救站吴泾分站西,ShaXian XiaoChi (MinHangQu YiLiao JiJiuZhan WuJing FenZhan Xi),,,,050100,5753,0.00-0.70,100000000,3760000,121.466985,31.041609,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236053,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001557W5P,涛涛易购便利店,,,,TaoTaoYiGou BianLiDian,,,,060200,0,0.00-0.56,100000000,0,121.390735,31.025801,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234496,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155BOHR,鲜天天水果店,,,,XianTian TianShui GuoDian,,,,060704,0,0.00-0.56,100000000,0,121.406415,31.042310,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,238093,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00154W9G1,上海南龙汽车修理有限公司,,,,ShangHai NanLong QiChe XiuLi YouXianGongSi,,,,030100,0,0.00-0.50,100000000,0,121.415782,31.030256,310112,沪闵路1695,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,1695,沪闵路,3613,,238038,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155LSF5,食尚骨头王,,,,ShiShang GuTouWang,,,,050100,0,0.00-0.70,100000000,0,121.466277,31.041773,310112,剑川路140弄3号,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,140弄3,剑川路,4258,,236504,,021-64520739,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B0015550OX,中国银行(吴泾支行),中国银行,,吴泾支行,ZhongGuo YinHang (WuJing ZhiHang),,,,160104,6968,0.22-0.70,100000000,88500000,121.467438,31.044125,310112,龙吴路5521-5523,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,5521-5523,龙吴路,5681,,237987,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155G39W,来伊份(宝秀路),来伊份,,宝秀路,LaiYiFen (BaoXiu Lu),,,,060000,5805,0.00-0.70,100000000,4310000,121.463815,31.043298,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236506,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00156DY8K,上海华俐石化工程技术有限公司,,,,ShangHai HuaLi ShiHua GongCheng JiShu YouXianGongSi,,,,170200,1207,0.00-0.32,100000000,938,121.432164,31.039866,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236667,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,3
B00155EWCS,世凤自行车有限公司(闵行分店),世凤自行车有限公司,,闵行分店,ShiFeng ZiXingChe YouXianGongSi (MinHang FenDian),,,,061208,0,0.00-0.35,100000000,0,121.428258,31.015810,310112,沧源路857,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,857,沧源路,752,,234945,,,,,,,,,,,,,0l312011100300000709,2012-02-20,2012-09-11,,中文,,,,,1
B00155QOIF,马桥社区卫生服务中心,,,,MaQiao SheQu WeiSheng FuWu ZhongXin,,,,090102,3500,0.35-0.70,100000000,0,121.395185,31.027058,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234556,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,5
B00156DXY2,上海和鑫物流有限公司,,,,ShangHai HeXin WuLiu YouXianGongSi,,,,070500,0,0.00-0.28,100000000,0,121.432464,31.034934,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237659,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,5
B001557TJT,寿州土菜馆(中春路),寿州土菜馆,,中春路,ShouZhouTu CaiGuan (ZhongChun Lu),,,,050100,3590,0.00-0.70,100000000,12700,121.402652,31.027131,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234483,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155EP2D,美城门窗无框阳台,,,,MeiCheng MenChuang WuKuang YangTai,,,,060603,2100,0.21-0.70,100000000,0,121.464905,31.041306,310112,剑川路572,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,572,剑川路,4258,,236503,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B001556VK8,飞达内衣,,,,FeiDa NeiYi,,,,061100,1612,0.00-0.35,100000000,4860,121.466831,31.043238,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,235376,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,1
B00155D97E,上海美雅延中印刷有限公司(西南一门),上海美雅延中印刷有限公司,,西南一门,ShangHai MeiYa YanZhong YinShua YouXianGongSi (XiNan YiMen),,,,170200,0,0.00-0.32,100000000,0,121.433379,31.037392,310112,吴河路58,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,58,吴河路,8847,,234606,,,,,,,,,,,,,,2012-02-20,2012-09-11,,中文,,,,,3
B00155K8Y3,停车场,,,,TingCheChang,,,,150904,10000,0.10-0.28,100000000,100000000,121.452806,31.022530,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,237653,,,,,,,,,,,24H,,,2012-02-20,2012-09-11,,中文,,,,,5
B00155QIR8,上海卫星工程研究所,,,,ShangHai WeiXing GongCheng YanJiuSuo,,,,141300,2100,0.21-0.56,100000000,0,121.392584,31.017204,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,239677,,,,,,,,,,,,,0l5b2011100900000379,2012-02-20,2012-09-11,,中文,,,,,5
B00155QOOX,君枫造型(灯辉店),君枫造型,,灯辉店,JunFeng ZaoXing (DengHui Dian),,,,071100,0,0.00-0.28,100000000,0,121.420449,31.029372,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,234626,,,,,,,,,,,,,,2012-02-20,2012-09-09,,中文,,,,,1
B00156DXAL,上海顺民建筑材料有限公司(通海路),上海顺民建筑材料有限公司,,通海路,ShangHai ShunMin JianZhu CaiLiao YouXianGongSi (TongHai Lu),,,,060603,2100,0.21-0.70,100000000,0,121.474560,31.042863,310112,,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,,,,,236907,,,,,,,,,,,,,,2012-02-20,2012-09-08,,中文,,,,,1
B00156F4M2,香港仔奶茶,,,,XiangGangZai NaiCha,,,,050700,0,0.00-0.49,100000000,0,121.430395,31.016831,310112,东川路889-16,上海市,310000,上海市,310000,闵行区,310112,,,,,,,,889-16,东川路,1617,,234679,,,,,,,,,,,,,0l422012062800000455,2012-02-20,2012-09-07,,中文,,,,,1
